2026/08/24 07:27:29 [error] 348#348: *155615 open() "/var/www/html/.aws/credentials" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /.aws/credentials HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155614 open() "/var/www/html/proc/self/environ" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /proc/self/environ HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155617 open() "/var/www/html/actuator/env" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /actuator/env HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155616 open() "/var/www/html/.git/HEAD" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /.git/HEAD HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 349#349: *155618 open() "/var/www/html/api/config" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /api/config HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 349#349: *155618 open() "/var/www/html/.git-credentials" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /.git-credentials HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155613 open() "/var/www/html/.mcp.json" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /.mcp.json HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [error] 348#348: *155617 open() "/var/www/html/@vite/env" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /@vite/env HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:29 [alert] 349#349: *156579 512 worker_connections are not enough while connecting to upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /config.js HTTP/1.1", upstream: "http://127.0.0.1:80/config.js", host: "157.137.237.4"
2026/08/24 07:27:30 [error] 348#348: *155614 open() "/var/www/html/.env.production" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /.env.production HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:30 [error] 348#348: *155616 open() "/var/www/html/graphql" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "POST /graphql HTTP/1.1", host: "157.137.237.4:80", referrer: "http://157.137.237.4:80"
2026/08/24 07:27:30 [error] 348#348: *155612 open() "/var/www/html/.env.prod" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /.env.prod HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:30 [error] 348#348: *155620 open() "/var/www/html/.env.bak" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /.env.bak HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:30 [error] 348#348: *155621 open() "/var/www/html/.env.backup" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /.env.backup HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:30 [error] 348#348: *155615 open() "/var/www/html/.env.staging" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /.env.staging HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:30 [error] 348#348: *155619 open() "/var/www/html/.env.old" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /.env.old HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:30 [error] 348#348: *155617 open() "/var/www/html/.env.development" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /.env.development HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:30 [error] 348#348: *156580 open() "/var/www/html/.env.swp" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /.env.swp HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:30 [error] 348#348: *155612 open() "/var/www/html/.env.save" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /.env.save HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:30 [error] 348#348: *155614 open() "/var/www/html/.env.docker" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /.env.docker HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:30 [error] 348#348: *155617 open() "/var/www/html/fetch" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /fetch?url=http%3A%2F%2F169.254.169.254%2Flatest%2Fmeta-data%2F HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:30 [error] 348#348: *155613 open() "/var/www/html/fetch" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /fetch?url=http%3A%2F%2F169.254.169.254%2Flatest%2Fmeta-data%2Fiam%2Finfo HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:30 [error] 348#348: *155616 open() "/var/www/html/fetch" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /fetch?uri=http%3A%2F%2F169.254.169.254%2Flatest%2Fmeta-data%2Fiam%2Fsecurity-credentials%2F HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:30 [error] 348#348: *156582 open() "/var/www/html/api/graphql" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "POST /api/graphql HTTP/1.1", host: "157.137.237.4:80", referrer: "http://157.137.237.4:80"
2026/08/24 07:27:30 [error] 348#348: *155621 open() "/var/www/html/api/.env" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /api/.env HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:30 [error] 348#348: *155620 open() "/var/www/html/backend/.env" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /backend/.env HTTP/1.1", host: "157.137.237.4:80"
2026/08/24 07:27:30 [error] 348#348: *155615 open() "/var/www/html/fetch" failed (2: No such file or directory), client: 34.50.176.160, server: localhost-nginx-proxy-manager, request: "GET /fetch?url=http%3A%2F%2F169.254.169.254%2Flatest%2Fmeta-data%2Fiam%2Fsecurity-credentials%2F HTTP/1.1", host: "157.137.237.4:80"
